county,year,month,wildfire_acres
Lake,2004.0,8.0,271.45960000000014
Lake,2004.0,9.0,629.099774319371
Lake,2005.0,7.0,61.74451
Lake,2005.0,8.0,1873.4868999999992
Lake,2005.0,9.0,771.6002999999994
Lake,2006.0,6.0,124.25119999999997
Lake,2006.0,7.0,667.5857000000001
Lake,2006.0,8.0,105.00620000000004
Lake,2007.0,6.0,11.940980000000001
Lake,2007.0,7.0,306.38553999999993
Lake,2007.0,9.0,36.44079
Lake,2008.0,6.0,7559.367083402366
Lake,2008.0,8.0,161.0466000000001
Lake,2009.0,8.0,4.687553450565533
Lake,2009.0,9.0,1556.6024189324287
Lake,2010.0,8.0,373.1422400000004
Lake,2012.0,8.0,3941.657003766418
Lake,2012.0,9.0,4463.7564125315
Lake,2012.0,10.0,313.9962
Lake,2013.0,1.0,318.5915999999998
Lake,2013.0,6.0,35.05123
Lake,2013.0,7.0,10.267190000000005
Lake,2013.0,8.0,133.56067399999998
Lake,2013.0,9.0,58.930884899802784
Lake,2013.0,10.0,18.239887099999994
Lake,2013.0,11.0,459.8573799999998
Lake,2014.0,4.0,20.53575
Lake,2014.0,7.0,369.614405125003
Lake,2014.0,9.0,87.80218
Lake,2015.0,4.0,79.69107860178477
Lake,2015.0,7.0,53336.35081755524
Lake,2015.0,8.0,17938.692307833127
Lake,2015.0,9.0,71753.92142164611
Lake,2016.0,6.0,163.72098000000003
Lake,2016.0,7.0,84.9143500000001
Lake,2016.0,8.0,4031.5347499999966
Lake,2017.0,7.0,55.39196100000004
Lake,2017.0,8.0,61.830300000000015
Lake,2017.0,9.0,167.27924000000007
Lake,2017.0,10.0,2261.1865900000034
Lake,2018.0,5.0,5.426958999999998
Lake,2018.0,6.0,15153.498367858963
Lake,2018.0,7.0,321429.482762281
Lake,2018.0,8.0,103.55010000000003
Lake,2018.0,9.0,59.67065000000004
Lake,2019.0,9.0,92.87363
Lake,2019.0,10.0,522.1510660498608
Lake,2019.0,11.0,73.55054999999992
Lake,,,678.7897000000002
Lassen,2000.0,7.0,1230.9007000000006
Lassen,2000.0,,1075.476000000001
Lassen,2001.0,4.0,33.54464000000001
Lassen,2001.0,5.0,4253.890999999998
Lassen,2001.0,7.0,992.1561000000007
Lassen,2001.0,8.0,17756.423488270106
Lassen,2002.0,7.0,6469.5176599999995
Lassen,2002.0,9.0,2029.6539999999975
Lassen,2003.0,6.0,137.08510000000007
Lassen,2003.0,7.0,11165.040773019611
Lassen,2003.0,9.0,304.3626384586277
Lassen,2003.0,10.0,1195.1149999999996
Lassen,2004.0,5.0,73.06966000000004
Lassen,2004.0,6.0,899.5983817603634
Lassen,2004.0,7.0,3411.453899999992
Lassen,2004.0,8.0,1632.759863934239
Lassen,2005.0,9.0,161.34151977610836
Lassen,2006.0,6.0,5376.483460635645
Lassen,2006.0,7.0,1782.2755299999997
Lassen,2006.0,8.0,449.27259999999995
Lassen,2007.0,1.0,60.56633999999997
Lassen,2007.0,2.0,168.81550000000001
Lassen,2007.0,6.0,999.3428999999999
Lassen,2007.0,7.0,87.15045000000003
Lassen,2007.0,8.0,115.26779999999997
Lassen,2007.0,9.0,434.63103055813946
Lassen,2008.0,6.0,14811.238457035333
Lassen,2009.0,7.0,79.74441000000006
Lassen,2009.0,8.0,2571.4508000000023
Lassen,2010.0,7.0,10959.617859999984
Lassen,2010.0,8.0,290.85653
Lassen,2011.0,7.0,592.2599000000001
Lassen,2011.0,8.0,19.624920000000003
Lassen,2011.0,9.0,97.67595999999999
Lassen,2012.0,5.0,12.449680000000031
Lassen,2012.0,7.0,1150.8580000000013
Lassen,2012.0,8.0,272212.27380356315
Lassen,2012.0,9.0,8978.350751433758
Lassen,2013.0,5.0,65.45874
Lassen,2013.0,7.0,531.2883718514803
Lassen,2014.0,7.0,25317.197969219756
Lassen,2015.0,6.0,110.8014999999999
Lassen,2015.0,7.0,32.337731877599694
Lassen,2015.0,8.0,10547.609989999986
Lassen,2016.0,7.0,27.963250000000006
Lassen,2016.0,9.0,2573.954999999992
Lassen,2017.0,6.0,130.2687400000001
Lassen,2017.0,7.0,20655.597214087607
Lassen,2017.0,8.0,8269.087839701357
Lassen,2017.0,9.0,53.93131751397844
Lassen,2018.0,6.0,1076.9507999999992
Lassen,2018.0,7.0,459.006296
Lassen,2018.0,8.0,18713.628819999965
Lassen,2018.0,9.0,66.15544000000004
Lassen,2019.0,6.0,23.711690000000022
Lassen,2019.0,7.0,278.42316000000005
Lassen,2019.0,8.0,5289.44167442212
Lassen,2019.0,9.0,66.47961999999995
Lassen,2019.0,10.0,54.57251000000002
Los Angeles,2000.0,2.0,171.8867
Los Angeles,2000.0,6.0,253.36349999999973
Los Angeles,2000.0,7.0,417.4904820000001
Los Angeles,2000.0,8.0,121.43199999999982
Los Angeles,2000.0,9.0,1139.110799999998
Los Angeles,2000.0,10.0,35.40879999999992
Los Angeles,2001.0,7.0,230.3325099999998
Los Angeles,2001.0,8.0,1840.7129000000057
Los Angeles,2001.0,10.0,6401.868000000015
Los Angeles,2002.0,3.0,134.22239999999996
Los Angeles,2002.0,4.0,12.511190000000003
Los Angeles,2002.0,5.0,4650.449260000005
Los Angeles,2002.0,6.0,20831.901599999994
Los Angeles,2002.0,7.0,431.745593
Los Angeles,2002.0,8.0,187.00715000000025
Los Angeles,2002.0,9.0,66905.11258000009
Los Angeles,2002.0,10.0,108.0377000000001
Los Angeles,2003.0,1.0,957.6609139999939
Los Angeles,2003.0,6.0,110.53369999999993
Los Angeles,2003.0,7.0,2384.233970000002
Los Angeles,2003.0,8.0,722.8871100000006
Los Angeles,2003.0,9.0,237.49622000000005
Los Angeles,2003.0,10.0,33717.21560142451
Los Angeles,2003.0,12.0,29.67153
Los Angeles,2004.0,5.0,90.63270000000001
Los Angeles,2004.0,6.0,385.90794999999997
Los Angeles,2004.0,7.0,33995.438000000024
Los Angeles,2004.0,8.0,1401.63601
Los Angeles,2004.0,9.0,388.2309000000002
Los Angeles,2005.0,6.0,1464.5326000000005
Los Angeles,2005.0,7.0,2033.8628999999999
Los Angeles,2005.0,8.0,135.9906000000001
Los Angeles,2005.0,9.0,5006.152448714628
Los Angeles,2006.0,2.0,36.625010000000046
Los Angeles,2006.0,5.0,4.80357494243313
Los Angeles,2006.0,6.0,225.52833000000007
Los Angeles,2006.0,7.0,1554.120431
Los Angeles,2006.0,8.0,4564.086782166994
Los Angeles,2006.0,9.0,13144.15774303527
Los Angeles,2006.0,10.0,49.279530000000015
Los Angeles,2006.0,11.0,213.4518
Los Angeles,2007.0,1.0,37.46641460000001
Los Angeles,2007.0,3.0,224.3276
Los Angeles,2007.0,4.0,132.16132053
Los Angeles,2007.0,5.0,7845.2161449
Los Angeles,2007.0,6.0,1.207866580740997
Los Angeles,2007.0,7.0,1056.5774639000003
Los Angeles,2007.0,8.0,221.73803729000002
Los Angeles,2007.0,9.0,2506.1798999999996
Los Angeles,2007.0,10.0,72597.01504182113
Los Angeles,2007.0,11.0,4708.0137804700025
Los Angeles,2008.0,1.0,0.09403633000000003
Los Angeles,2008.0,4.0,556.6846000000008
Los Angeles,2008.0,5.0,392.7282653167519
Los Angeles,2008.0,6.0,0.48531659999999993
Los Angeles,2008.0,7.0,51.12194299999997
Los Angeles,2008.0,8.0,301.608243
Los Angeles,2008.0,9.0,128.4776340000001
Los Angeles,2008.0,10.0,17461.773701352056
Los Angeles,2008.0,11.0,13360.760610546084
Los Angeles,2009.0,5.0,428.38599599999884
Los Angeles,2009.0,6.0,375.7215699999999
Los Angeles,2009.0,7.0,875.1619320000002
Los Angeles,2009.0,8.0,163309.3092010001
Los Angeles,2009.0,9.0,97.75195799999996
Los Angeles,2009.0,10.0,18.62339
Los Angeles,2009.0,11.0,137.27724848277535
Los Angeles,2010.0,6.0,46.28824
Los Angeles,2010.0,7.0,13662.283419999978
Los Angeles,2010.0,8.0,184.08945999999983
Los Angeles,2010.0,9.0,76.518585
Los Angeles,2011.0,1.0,0.09395437000000002
Los Angeles,2011.0,5.0,443.80956000000003
Los Angeles,2011.0,6.0,158.58974000000006
Los Angeles,2011.0,7.0,155.57868708
Los Angeles,2011.0,8.0,546.1322750985028
Los Angeles,2011.0,9.0,1220.4307400000002
Los Angeles,2011.0,10.0,2.23641979
Los Angeles,2012.0,1.0,12.940884900000002
Los Angeles,2012.0,2.0,4.11401
Los Angeles,2012.0,3.0,6.355279100000005
Los Angeles,2012.0,4.0,7.086760999999999
Los Angeles,2012.0,5.0,133.95777999999981
Los Angeles,2012.0,6.0,629.0900840751715
Los Angeles,2012.0,7.0,1020.2158329999982
Los Angeles,2012.0,8.0,167.5199430000006
Los Angeles,2012.0,9.0,4273.224405
Los Angeles,2012.0,10.0,20.37640180000001
Los Angeles,2012.0,11.0,7.472880999999999
Los Angeles,2013.0,3.0,0.08520449999999997
Los Angeles,2013.0,4.0,10.920639999999997
Los Angeles,2013.0,5.0,31170.84612900001
Los Angeles,2013.0,6.0,62.76402000000001
Los Angeles,2013.0,7.0,16.521329
Los Angeles,2013.0,8.0,379.76866199999995
Los Angeles,2013.0,9.0,259.38349700000015
Los Angeles,2013.0,10.0,6.421675000000001
Los Angeles,2013.0,11.0,14.521829999999992
Los Angeles,2013.0,12.0,12.892860000000038
Los Angeles,2014.0,1.0,1959.0775617100014
Los Angeles,2014.0,3.0,117.04550000000019
Los Angeles,2014.0,4.0,0.29123212
Los Angeles,2014.0,5.0,0.38470410999999993
Los Angeles,2014.0,6.0,0.09346381000000001
Los Angeles,2014.0,8.0,459.1675730000003
Los Angeles,2014.0,11.0,1.1526106799999996
Los Angeles,2015.0,3.0,2.388885000000001
Los Angeles,2015.0,4.0,8.479259470000002
Los Angeles,2015.0,5.0,112.89029349999994
Los Angeles,2015.0,6.0,836.591034550926
Los Angeles,2015.0,7.0,191.63471502999997
Los Angeles,2015.0,8.0,1995.8155669999987
Los Angeles,2015.0,9.0,91.26305090000011
Los Angeles,2015.0,10.0,11.083149759999992
Los Angeles,2015.0,11.0,1.28763615
Los Angeles,2015.0,12.0,2.8016980000000014
Los Angeles,2015.0,,1.1061558
Los Angeles,2016.0,2.0,11.325290000000003
Los Angeles,2016.0,4.0,165.56144099999992
Los Angeles,2016.0,5.0,160.54125499999975
Los Angeles,2016.0,6.0,5887.054316099999
Los Angeles,2016.0,7.0,42280.31257499998
Los Angeles,2016.0,8.0,8.233410800000007
Los Angeles,2016.0,9.0,28.479822
Los Angeles,2016.0,10.0,191.98765000000003
Los Angeles,2016.0,11.0,47.87506318000002
Los Angeles,2016.0,12.0,4.7989839999999955
Los Angeles,2017.0,4.0,2.525275999999996
Los Angeles,2017.0,5.0,23.923297793887073
Los Angeles,2017.0,6.0,1648.8314764000029
Los Angeles,2017.0,7.0,271.9677424500003
Los Angeles,2017.0,8.0,122.50076900000009
Los Angeles,2017.0,9.0,7051.791420899996
Los Angeles,2017.0,10.0,68.82360251393317
Los Angeles,2017.0,11.0,0.3173712400000001
Los Angeles,2017.0,12.0,22081.437826310088
Los Angeles,2018.0,1.0,2.6005579999999995
Los Angeles,2018.0,2.0,0.02526989
Los Angeles,2018.0,4.0,7.767940999999975
Los Angeles,2018.0,5.0,33.05871660000005
Los Angeles,2018.0,6.0,1526.7854720335883
Los Angeles,2018.0,7.0,111.35360000000003
Los Angeles,2018.0,8.0,9.179009999999986
Los Angeles,2018.0,9.0,3720.8479896000076
Los Angeles,2018.0,10.0,4.849862600000002
Los Angeles,2018.0,11.0,56533.930107985245
Los Angeles,2018.0,12.0,2.180850000000002
Los Angeles,2019.0,6.0,31.293105000000008
Los Angeles,2019.0,8.0,176.94279700000004
Los Angeles,2019.0,9.0,10.509610000000006
Los Angeles,2019.0,10.0,13995.522190000003
Los Angeles,2019.0,11.0,76.59728499999993
Madera,2000.0,9.0,430.8939
Madera,2001.0,7.0,40.14473999999994
Madera,2001.0,8.0,4130.540000000002
Madera,2001.0,,1274.9688554668273
Madera,2002.0,7.0,62.59855000000002
Madera,2002.0,11.0,402.4950000000003
Madera,2003.0,6.0,525.5991
Madera,2003.0,7.0,471.7983999999999
Madera,2003.0,8.0,72.30000000000001
Madera,2003.0,9.0,825.6760000000003
Madera,2004.0,4.0,128.78612
Madera,2004.0,5.0,131.914312
Madera,2004.0,6.0,508.80267999999995
Madera,2004.0,7.0,84.26554
Madera,2004.0,9.0,254.41790000000012
Madera,2005.0,6.0,111.80771999999999
Madera,2005.0,7.0,1779.5427900000009
Madera,2005.0,8.0,279.3216
Madera,2005.0,9.0,466.9917100000003
Madera,2005.0,11.0,29.196080000000013
Madera,2006.0,7.0,475.08359999999976
Madera,2006.0,10.0,114.59648236311277
Madera,2007.0,5.0,329.08089999999993
Madera,2007.0,8.0,98.30532000000001
Madera,2008.0,6.0,3249.9900999999995
Madera,2008.0,9.0,277.26880000000006
Madera,2008.0,10.0,23.832530000000002
Madera,2010.0,8.0,470.96690000000024
Madera,2011.0,8.0,10.147609999999998
Madera,2011.0,12.0,19.64025999999997
Madera,2012.0,6.0,10.14638
Madera,2012.0,8.0,10.868769999999996
Madera,2012.0,9.0,14.6584
Madera,2013.0,4.0,183.6423999999999
Madera,2013.0,5.0,39.527849999999994
Madera,2013.0,6.0,481.95710000000025
Madera,2013.0,7.0,3.201995124393667
Madera,2014.0,7.0,13830.20442171827
Madera,2014.0,8.0,612.2564282000005
Madera,2014.0,9.0,290.9411999999999
Madera,2014.0,10.0,0.10081319999999996
Madera,2015.0,6.0,1554.5946999999987
Madera,2015.0,7.0,5701.341000000009
Madera,2016.0,5.0,38.99590000000001
Madera,2016.0,6.0,5.453601384660011
Madera,2016.0,7.0,165.01528000000008
Madera,2016.0,8.0,85.13573999999979
Madera,2017.0,6.0,1428.532999999996
Madera,2017.0,8.0,14503.014895095035
Madera,2017.0,9.0,1481.2142499999986
Madera,2018.0,6.0,13894.228200000005
Madera,2018.0,9.0,359.3124000000005
Madera,2018.0,10.0,46.22607999999999
Madera,2019.0,7.0,113.41417000000001
Marin,2000.0,5.0,3.355007
Marin,2000.0,6.0,9.134723
Marin,2000.0,7.0,12.726116000000001
Marin,2000.0,8.0,8.213870999999994
Marin,2000.0,10.0,11.038910000000001
Marin,2001.0,6.0,28.560246
Marin,2001.0,7.0,19.24832000000006
Marin,2001.0,9.0,80.37610999999983
Marin,2004.0,5.0,11.79136
Marin,2004.0,9.0,364.554
Marin,2008.0,6.0,6.711594000000006
Marin,2008.0,7.0,6.530080999999998
Marin,2008.0,10.0,302.99090000000007
Marin,2009.0,9.0,0.37052869999999977
Marin,2011.0,7.0,0.030501883000000007
Marin,2011.0,8.0,0.002038008
Marin,2011.0,9.0,11.027552205
Marin,2011.0,10.0,0.034436659999999994
Marin,2012.0,6.0,13.643990000000004
Marin,2012.0,8.0,96.45748415854976
Marin,2013.0,8.0,2.539962000000002
Marin,2013.0,10.0,3.2111560000000092
Marin,2015.0,5.0,3.5547770000000023
Marin,2016.0,7.0,1.1944347999999994
Marin,2017.0,6.0,30.577749999999952
Marin,2017.0,7.0,29.11790300000001
Marin,2017.0,9.0,9.69444764599999
Marin,2018.0,7.0,1.3545510000000012
Marin,2019.0,8.0,15.828979999999989
Marin,2019.0,10.0,55.84443999999987
Marin,,,618.8951000000001
Marin,,,358.47820000000036
Marin,,,1061.319999999999
Marin,,,302.9763000000006
Marin,,,133.07929999999993
Marin,,,279.8481000000003
Marin,,,206.92320000000007
Marin,,,949.133399999999
Marin,,,992.6197999999999
Marin,,,1188.7619999999995
Marin,,,991.4965000000013
Marin,,,1731.2049999999983
Marin,,,72.52370999999998
Marin,,,104.4756
Marin,,,1543.156
Marin,,,118.48180000000004
Marin,,,146.1977999999998
Marin,,,37.65106000000004
Marin,,,50.764680000000034
Marin,,,3572.7360000000053
Marin,,,179.90099999999998
Marin,,,269.6567000000001
Marin,,,285.4540999999998
Marin,,,529.1292000000005
Marin,,,228.77079999999972
Marin,,,237.26299999999992
Marin,,,726.2677999999996
Marin,,,169.08339999999995
Marin,,,269.8244000000002
Marin,,,82.42587999999996
Marin,,,349.7756999999999
Marin,,,849.2815999999996
Marin,,,1006.8959999999998
Marin,,,64.93395
Marin,,,111.50609999999999
Marin,,,225.43429999999987
Marin,,,486.40599999999984
Marin,,,288.18340000000006
Marin,,,1183.6939999999986
Marin,,,146.29600000000008
Marin,,,362.84590000000003
Marin,,,495.0201000000001
Marin,,,65.95124
Marin,,,261.2508000000002
Marin,,,101.4799
Marin,,,255.7987999999997
Marin,,,461.7089000000004
Marin,,,71.88038999999998
Marin,,,31.938529999999986
Marin,,,112.23500000000006
Marin,,,516.3870999999999
Marin,,,275.85740000000027
Marin,,,206.53950000000006
Marin,,,133.1636999999999
Marin,,,95.85999999999991
Marin,,,8.291665995422427
Marin,,,581.0240000000001
Marin,,,732.6796000000008
Marin,,,1620.9250000000004
Marin,,,221.17899999999977
Marin,,,496.8295999999997
Marin,,,186.41710000000003
Marin,,,44.987630000000046
Marin,,,1494.2770000000014
Marin,,,465.53459999999995
Marin,,,2927.2420000000034
Marin,,,62.01268000000002
Marin,,,40.0137
Mariposa,2000.0,7.0,2591.9219999999978
Mariposa,2000.0,8.0,8287.493339999997
Mariposa,2000.0,10.0,38.22341999999999
Mariposa,2001.0,7.0,718.2865999999998
Mariposa,2001.0,8.0,2216.458802650168
Mariposa,2001.0,,5955.655144533176
Mariposa,2002.0,7.0,71.19209000000001
Mariposa,2002.0,10.0,91.78303999999999
Mariposa,2003.0,7.0,2319.136290000001
Mariposa,2003.0,8.0,465.47409999999996
Mariposa,2003.0,9.0,142.5522000000001
Mariposa,2004.0,6.0,5074.905979999999
Mariposa,2004.0,7.0,52.88475999999999
Mariposa,2004.0,8.0,419.14045
Mariposa,2004.0,9.0,1802.0541900000017
Mariposa,2005.0,6.0,666.1894699999999
Mariposa,2005.0,7.0,383.8953751977575
Mariposa,2005.0,8.0,308.7633400000001
Mariposa,2005.0,9.0,1376.6602266843654
Mariposa,2005.0,11.0,20.03816
Mariposa,2006.0,7.0,632.8726600000002
Mariposa,2006.0,8.0,459.9041999999999
Mariposa,2006.0,9.0,39.35009999999997
Mariposa,2006.0,10.0,394.46539999999976
Mariposa,2007.0,7.0,276.78451999999993
Mariposa,2007.0,10.0,262.8945000000001
Mariposa,2007.0,11.0,1106.2479999999996
Mariposa,2008.0,6.0,5171.151200000002
Mariposa,2008.0,7.0,34096.22033999996
Mariposa,2009.0,5.0,3039.9259999999995
Mariposa,2009.0,7.0,51.81922999999998
Mariposa,2009.0,8.0,7553.215000000004
Mariposa,2010.0,8.0,11.028560000000002
Mariposa,2011.0,7.0,1068.1160000000004
Mariposa,2011.0,8.0,5230.337999999997
Mariposa,2011.0,9.0,939.3882938619581
Mariposa,2012.0,1.0,10.269119999999994
Mariposa,2012.0,5.0,1662.3999999999987
Mariposa,2012.0,6.0,1704.9260000000015
Mariposa,2012.0,10.0,19.961590000000005
Mariposa,2013.0,3.0,0.34323600000000004
Mariposa,2013.0,5.0,198.22444102999938
Mariposa,2013.0,6.0,1707.6923977799952
Mariposa,2013.0,7.0,0.07931547000000004
Mariposa,2013.0,8.0,6708.189512779604
Mariposa,2013.0,9.0,0.23813579999999993
Mariposa,2014.0,1.0,13.865870000000008
Mariposa,2014.0,5.0,690.9820000000014
Mariposa,2014.0,6.0,212.1840751000003
Mariposa,2014.0,7.0,10609.512159000007
Mariposa,2014.0,8.0,0.5040059
Mariposa,2014.0,9.0,348.89554779999986
Mariposa,2014.0,10.0,312.7392789000005
Mariposa,2014.0,11.0,0.10080229999999997
Mariposa,2015.0,6.0,58.63922999999996
Mariposa,2015.0,7.0,451.14562189999947
Mariposa,2015.0,8.0,38.83699710995272
Mariposa,2015.0,10.0,38.61060709999999
Mariposa,2016.0,2.0,0.15896429999999998
Mariposa,2016.0,5.0,0.079427
Mariposa,2016.0,6.0,997.2124011053389
Mariposa,2016.0,7.0,0.39748733999999997
Mariposa,2016.0,8.0,0.07943292
Mariposa,2016.0,9.0,150.28952628999977
Mariposa,2016.0,10.0,0.47564252000000007
Mariposa,2017.0,6.0,558.3810123999996
Mariposa,2017.0,7.0,90612.76305360043
Mariposa,2017.0,8.0,6324.193110214813
Mariposa,2017.0,9.0,694.828202849999
Mariposa,2017.0,10.0,0.07946421
Mariposa,2018.0,6.0,1586.3150763438712
Mariposa,2018.0,7.0,96677.85584351352
Mariposa,2018.0,8.0,22.008579999999984
Mariposa,2018.0,9.0,358.21320000000094
Mariposa,2019.0,8.0,1407.5583000000013
Mariposa,2019.0,10.0,5508.350000000005
Mariposa,2019.0,12.0,12.634579999999998
Mendocino,2000.0,4.0,32.29569
Mendocino,2000.0,10.0,46.45525999999998
Mendocino,2000.0,11.0,20.59030000000001
Mendocino,2001.0,6.0,630.5644
Mendocino,2001.0,7.0,47.56967000000001
Mendocino,2001.0,8.0,310.0492099999999
Mendocino,2002.0,8.0,271.0760999999998
Mendocino,2002.0,9.0,491.7472999999998
Mendocino,2002.0,11.0,1058.5727198435618
Mendocino,2003.0,7.0,164.23669999999998
Mendocino,2003.0,8.0,102.2319
Mendocino,2003.0,9.0,931.6229040725912
Mendocino,2004.0,8.0,323.7161000000002
Mendocino,2005.0,8.0,110.83535999999995
Mendocino,2005.0,9.0,225.80120000000025
Mendocino,2006.0,7.0,13455.33502881201
Mendocino,2006.0,9.0,1017.9250000000004
Mendocino,2007.0,7.0,491.14838999999984
Mendocino,2008.0,6.0,45321.626002182325
Mendocino,2008.0,7.0,12523.598270000004
Mendocino,2008.0,8.0,45.718479999999936
Mendocino,2011.0,8.0,643.9498000000003
Mendocino,2012.0,5.0,13.274630000000004
Mendocino,2012.0,6.0,41857.44804806707
Mendocino,2012.0,7.0,374.87290000000127
Mendocino,2012.0,8.0,56.78500600000003
Mendocino,2012.0,9.0,45.531587468499566
Mendocino,2012.0,10.0,194.57600000000022
Mendocino,2013.0,5.0,187.42420000000013
Mendocino,2013.0,7.0,41.208650000000006
Mendocino,2013.0,9.0,39.891865100197386
Mendocino,2013.0,10.0,13.983400000000003
Mendocino,2013.0,11.0,84.23232000000004
Mendocino,2014.0,5.0,13.597270000000005
Mendocino,2014.0,7.0,12600.574769999994
Mendocino,2014.0,9.0,475.18728000000044
Mendocino,2015.0,4.0,32.25342139821561
Mendocino,2015.0,6.0,22.484890000000004
Mendocino,2015.0,7.0,75.56312999999999
Mendocino,2016.0,8.0,39.61155
Mendocino,2016.0,9.0,60.4939
Mendocino,2017.0,10.0,36522.95000000012
Mendocino,2018.0,7.0,26365.262852337586
Mendocino,2019.0,7.0,1001.2561000000005
Mendocino,2019.0,8.0,195.87829999999985
Mendocino,2019.0,10.0,703.3556999999997
Mendocino,,,769.4049000000006
Merced,2000.0,7.0,199.84349999999995
Merced,2000.0,8.0,1706.8500000000004
Merced,2001.0,6.0,1796.5669999999986
Merced,2002.0,7.0,264.70360000000005
Merced,2003.0,6.0,2628.101999999999
Merced,2003.0,7.0,57.31579801750097
Merced,2004.0,4.0,70.63571999999998
Merced,2004.0,5.0,637.17795
Merced,2004.0,6.0,150.24965000000003
Merced,2004.0,7.0,33.66775
Merced,2005.0,5.0,21.7425
Merced,2005.0,6.0,939.6473000000003
Merced,2005.0,7.0,932.2199620000001
Merced,2005.0,8.0,1067.170497987826
Merced,2005.0,9.0,1354.5204999999996
Merced,2006.0,5.0,996.7833999999996
Merced,2008.0,7.0,1562.6135
Merced,2010.0,5.0,232.10336099999967
Merced,2010.0,6.0,2062.517200000001
Merced,2011.0,6.0,568.4095
Merced,2011.0,7.0,451.0401000000002
Merced,2013.0,5.0,431.1986
Merced,2015.0,7.0,1728.9739999999933
Merced,2016.0,6.0,1246.319
Merced,2016.0,7.0,71.72458999999999
Merced,2016.0,10.0,68.74748000000001
Merced,2017.0,5.0,1730.4660000000006
Merced,2018.0,5.0,779.1267773014713
Merced,2018.0,6.0,3155.4284236561284
Merced,2018.0,10.0,1.8950359999999997
Merced,2019.0,7.0,158.85460000000012
Modoc,2000.0,7.0,13.676390000000003
Modoc,2000.0,8.0,22.272479999999995
Modoc,2001.0,5.0,391.50610000000046
Modoc,2001.0,6.0,30.729559999999974
Modoc,2001.0,7.0,4504.4336699999885
Modoc,2001.0,8.0,23344.65533172991
Modoc,2002.0,4.0,69.46048999999998
Modoc,2002.0,7.0,423.87854999999996
Modoc,2002.0,8.0,134.36799999999988
Modoc,2003.0,7.0,10865.992000000013
Modoc,2003.0,9.0,332.76517
Modoc,2003.0,11.0,333.0275
Modoc,2004.0,5.0,15.063980000000008
Modoc,2004.0,6.0,161.6616300000001
Modoc,2004.0,7.0,14.610550000000003
Modoc,2004.0,8.0,264.9050760657613
Modoc,2005.0,8.0,331.2126700000002
Modoc,2006.0,6.0,2316.4693500000003
Modoc,2006.0,7.0,5491.6274500000045
Modoc,2006.0,8.0,813.38615
Modoc,2006.0,10.0,34.584050000000005
Modoc,2007.0,3.0,19.630630000000032
Modoc,2007.0,4.0,21.99774
Modoc,2007.0,6.0,98.72499000000008
Modoc,2007.0,7.0,7049.3874482703795
Modoc,2007.0,8.0,163.56511000000012
Modoc,2007.0,10.0,64.51180999999995
Modoc,2008.0,7.0,14.404420000000007
Modoc,2008.0,9.0,14.412879999999994
Modoc,2009.0,7.0,34.90661999999998
Modoc,2009.0,8.0,87.70420999999997
Modoc,2010.0,7.0,326.99992000000026
Modoc,2010.0,8.0,249.1405
Modoc,2011.0,6.0,1550.7313297048179
Modoc,2011.0,7.0,2610.8510000000006
Modoc,2011.0,8.0,2075.7800000000016
Modoc,2012.0,7.0,65.73820000000006
Modoc,2012.0,8.0,44346.20175435122
Modoc,2012.0,9.0,1217.7594485662235
Modoc,2012.0,10.0,137.9099348850274
Modoc,2013.0,7.0,10.529090000000005
Modoc,2013.0,8.0,51.768940000000015
Modoc,2013.0,9.0,165.01657
Modoc,2014.0,5.0,44.960930000000005
Modoc,2014.0,7.0,15908.641560000005
Modoc,2014.0,8.0,100.7245
Modoc,2015.0,7.0,4942.509255999997
Modoc,2015.0,8.0,67.93945000000002
Modoc,2016.0,9.0,3025.3095000000003
Modoc,2017.0,4.0,401.2877000000001
Modoc,2017.0,6.0,790.9334999999998
Modoc,2017.0,7.0,83673.32274999996
Modoc,2017.0,8.0,8381.722399999984
Modoc,2017.0,10.0,82.80900999999994
Modoc,2018.0,7.0,2511.4123199999995
Modoc,2018.0,8.0,39628.13302999996
Modoc,2018.0,9.0,19.30635
Modoc,2019.0,3.0,22.747460000000004
Modoc,2019.0,7.0,14308.625540000003
Modoc,2019.0,8.0,164.87151000000014
Modoc,2019.0,9.0,5737.1600000000035
Mono,2000.0,5.0,700.4915999999995
Mono,2000.0,8.0,1527.6209999999976
Mono,2001.0,7.0,2714.432000000001
Mono,2001.0,8.0,5589.926000000001
Mono,2002.0,6.0,26647.001001183617
Mono,2002.0,7.0,2549.3720000000017
Mono,2002.0,9.0,391.624699999999
Mono,2003.0,4.0,739.7398999999996
Mono,2003.0,9.0,2518.213283000001
Mono,2004.0,5.0,189.8896000000002
Mono,2004.0,6.0,3188.9473000000025
Mono,2004.0,,8898.050819834069
Mono,2005.0,7.0,79.44475999999997
Mono,2005.0,8.0,11.671980000000001
Mono,2005.0,9.0,18.7588
Mono,2006.0,6.0,82.74791999999991
Mono,2006.0,7.0,18.332769999999993
Mono,2006.0,9.0,7437.11000000002
Mono,2007.0,6.0,1075.999
Mono,2007.0,7.0,780.8800100000005
Mono,2007.0,10.0,596.9158999999997
Mono,2008.0,8.0,377.1327800000001
Mono,2009.0,7.0,90.76411000000019
Mono,2010.0,3.0,98.14775000000003
Mono,2010.0,7.0,1836.2270999999987
Mono,2011.0,9.0,1045.6090000000002
Mono,2012.0,7.0,50.563119999999984
Mono,2012.0,8.0,12587.70299000002
Mono,2013.0,8.0,4520.380304483451
